,zipcode,StateName,2018-12,starbucks_count,target_count,fastfoodstores
1888,98053,Washington,827100.0,3.0,,
1889,97055,Oregon,346600.0,3.0,,1.0
1890,98408,Washington,258500.0,3.0,,1.0
1891,93907,California,534800.0,3.0,,1.0
1892,50325,Iowa,270900.0,3.0,,3.0
1893,97210,Oregon,491900.0,3.0,,
1894,15501,Pennsylvania,151200.0,3.0,,4.0
1895,85310,Arizona,287900.0,3.0,,
1896,85139,Arizona,185400.0,3.0,,
1897,96161,California,666000.0,3.0,,
1898,29572,South Carolina,166000.0,3.0,,
1899,98045,Washington,567700.0,3.0,,1.0
1900,64057,Missouri,,3.0,,
1901,20186,Virginia,353800.0,3.0,,3.0
1902,95066,California,1026400.0,3.0,,
1903,98390,Washington,351900.0,3.0,,1.0
1904,28134,North Carolina,223500.0,3.0,,1.0
1905,63117,Missouri,257600.0,3.0,,
1906,80435,Colorado,470200.0,3.0,,
1907,80433,Colorado,529100.0,3.0,,
1908,80443,Colorado,613700.0,3.0,,
1909,28269,North Carolina,197400.0,2.0,,1.0
1910,75287,Texas,369000.0,2.0,,
1911,85225,Arizona,229700.0,2.0,,2.0
1912,30040,Georgia,312800.0,2.0,,
1913,76244,Texas,262500.0,2.0,,
1914,90019,California,960500.0,2.0,,
1915,78641,Texas,265400.0,2.0,,
1916,43230,Ohio,195100.0,2.0,,1.0
1917,30052,Georgia,203200.0,2.0,,2.0
1918,60626,Illinois,209000.0,2.0,,1.0
1919,92335,California,340000.0,2.0,,
1920,37128,Tennessee,236000.0,2.0,,1.0
1921,91335,California,559500.0,2.0,,
1922,93307,California,176100.0,2.0,,1.0
1923,37066,Tennessee,275900.0,2.0,,2.0
1924,60056,Illinois,273600.0,2.0,,
1925,60085,Illinois,128100.0,2.0,,2.0
1926,29485,South Carolina,223500.0,2.0,,4.0
1927,99208,Washington,277800.0,2.0,,2.0
1928,70726,Louisiana,165500.0,2.0,,9.0
1929,85345,Arizona,198400.0,2.0,,
1930,78251,Texas,193200.0,2.0,,3.0
1931,30066,Georgia,269100.0,2.0,,5.0
1932,29579,South Carolina,172800.0,2.0,,1.0
1933,92620,California,911500.0,2.0,,
1934,96706,Hawaii,629700.0,2.0,,
1935,77375,Texas,242800.0,2.0,,4.0
1936,19067,Pennsylvania,332900.0,2.0,,
1937,32303,Florida,151100.0,2.0,,1.0
1938,95112,California,857500.0,2.0,,3.0
1939,53711,Wisconsin,303400.0,2.0,,1.0
1940,48038,Michigan,172400.0,2.0,,
1941,07728,New Jersey,342600.0,2.0,,1.0
1942,19380,Pennsylvania,366100.0,2.0,,
1943,75115,Texas,214600.0,2.0,,
1944,92201,California,282200.0,2.0,,
1945,33308,Florida,343000.0,2.0,,
1946,19382,Pennsylvania,365100.0,2.0,,1.0
1947,33178,Florida,328700.0,2.0,,1.0
1948,97405,Oregon,340500.0,2.0,,
1949,06810,Connecticut,253200.0,2.0,,2.0
1950,95624,California,430900.0,2.0,,
1951,92553,California,293500.0,2.0,,3.0
1952,22003,Virginia,578900.0,2.0,,
1953,77386,Texas,229800.0,2.0,,
1954,60073,Illinois,156200.0,2.0,,2.0
1955,34741,Florida,176600.0,2.0,,
1956,90255,California,,2.0,,2.0
1957,22554,Virginia,,2.0,,2.0
1958,43235,Ohio,223600.0,2.0,,2.0
1959,33020,Florida,211200.0,2.0,,1.0
1960,72701,Arkansas,227700.0,2.0,,1.0
1961,19147,Pennsylvania,385000.0,2.0,,1.0
1962,91786,California,475400.0,2.0,,1.0
1963,32935,Florida,151900.0,2.0,,2.0
1964,28173,North Carolina,,2.0,,
1965,92223,California,337200.0,2.0,,2.0
1966,89502,Nevada,271900.0,2.0,,7.0
1967,43615,Ohio,105200.0,2.0,,2.0
1968,67212,Kansas,143800.0,2.0,,
1969,10306,New York,538500.0,2.0,,1.0
1970,33062,Florida,310000.0,2.0,,1.0
1971,40324,Kentucky,197200.0,2.0,,2.0
1972,27615,North Carolina,297600.0,2.0,,2.0
1973,78665,Texas,280000.0,2.0,,
1974,85375,Arizona,240900.0,2.0,,
1975,28412,North Carolina,220600.0,2.0,,
1976,54115,Wisconsin,231900.0,2.0,,
1977,80526,Colorado,377900.0,2.0,,
1978,07024,New Jersey,476400.0,2.0,,
1979,33612,Florida,156900.0,2.0,,4.0
1980,64118,Missouri,156100.0,2.0,,1.0
1981,75024,Texas,387000.0,2.0,,
1982,53081,Wisconsin,131700.0,2.0,,1.0
1983,18103,Pennsylvania,153100.0,2.0,,1.0
1984,95831,California,449900.0,2.0,,1.0
1985,37221,Tennessee,307100.0,2.0,,2.0
1986,93436,California,340600.0,2.0,,2.0
1987,90277,California,1072700.0,2.0,,
1988,95828,California,292400.0,2.0,,
1989,48170,Michigan,303300.0,2.0,,
1990,11758,New York,507400.0,2.0,,
1991,70810,Louisiana,267600.0,2.0,,2.0
1992,95060,California,859900.0,2.0,,1.0
1993,32703,Florida,215500.0,2.0,,1.0
1994,29412,South Carolina,298600.0,2.0,,
1995,77396,Texas,219800.0,2.0,,
1996,75126,Texas,241600.0,2.0,,2.0
1997,29615,South Carolina,231300.0,2.0,,1.0
1998,08854,New Jersey,290600.0,2.0,,1.0
1999,96822,Hawaii,489500.0,2.0,,
2000,49423,Michigan,176500.0,2.0,,1.0
2001,85029,Arizona,207900.0,2.0,,2.0
2002,20148,Virginia,539000.0,2.0,,
2003,92026,California,505800.0,2.0,,1.0
2004,92692,California,684400.0,2.0,,
2005,37076,Tennessee,246500.0,2.0,,2.0
2006,30076,Georgia,322500.0,2.0,,2.0
2007,80011,Colorado,300900.0,2.0,,5.0
2008,91343,California,578500.0,2.0,,1.0
2009,20008,District of Columbia,874900.0,2.0,,1.0
2010,07960,New Jersey,560400.0,2.0,,
2011,34203,Florida,248400.0,2.0,,
2012,33165,Florida,358700.0,2.0,,4.0
2013,37604,Tennessee,149300.0,2.0,,3.0
2014,28226,North Carolina,330200.0,2.0,,1.0
2015,92028,California,546500.0,2.0,,1.0
2016,60089,Illinois,281700.0,2.0,,2.0
2017,77581,Texas,256600.0,2.0,,2.0
2018,92027,California,475000.0,2.0,,
2019,93033,California,455600.0,2.0,,1.0
2020,46060,Indiana,200900.0,2.0,,1.0
2021,33446,Florida,156800.0,2.0,,
2022,92504,California,363000.0,2.0,,1.0
2023,28311,North Carolina,120000.0,2.0,,
2024,92886,California,788000.0,2.0,,3.0
2025,75019,Texas,402900.0,2.0,,
2026,49504,Michigan,164900.0,2.0,,2.0
2027,41017,Kentucky,171600.0,2.0,,5.0
2028,91745,California,649400.0,2.0,,
2029,19808,Delaware,257900.0,2.0,,1.0
2030,02127,Massachusetts,713700.0,2.0,,
2031,30120,Georgia,161600.0,2.0,,2.0
2032,11561,New York,508300.0,2.0,,
2033,24153,Virginia,168900.0,2.0,,10.0
2034,60193,Illinois,218800.0,2.0,,
2035,35216,Alabama,216900.0,2.0,,
2036,45342,Ohio,165700.0,2.0,,
2037,90275,California,,2.0,,3.0
2038,55110,Minnesota,259500.0,2.0,,3.0
2039,77044,Texas,257100.0,2.0,,1.0
2040,95136,California,,2.0,,1.0
2041,80909,Colorado,247300.0,2.0,,1.0
2042,95826,California,309700.0,2.0,,1.0
2043,36608,Alabama,153700.0,2.0,,2.0
2044,85051,Arizona,,2.0,,2.0
2045,85730,Arizona,159700.0,2.0,,1.0
2046,32207,Florida,151900.0,2.0,,1.0
2047,95821,California,324100.0,2.0,,2.0
2048,38134,Tennessee,139300.0,2.0,,1.0
2049,95476,California,688700.0,2.0,,1.0
2050,70605,Louisiana,233900.0,2.0,,
2051,95240,California,,2.0,,
2052,80203,Colorado,335400.0,2.0,,
2053,83706,Idaho,270800.0,2.0,,1.0
2054,70458,Louisiana,157800.0,2.0,,5.0
2055,98382,Washington,362600.0,2.0,,2.0
2056,30152,Georgia,268500.0,2.0,,1.0
2057,50023,Iowa,235700.0,2.0,,
2058,61704,Illinois,190100.0,2.0,,2.0
2059,33016,Florida,174100.0,2.0,,5.0
2060,19063,Pennsylvania,379800.0,2.0,,1.0
2061,72712,Arkansas,274100.0,2.0,,1.0
2062,97222,Oregon,347400.0,2.0,,2.0
2063,85120,Arizona,,2.0,,
2064,97080,Oregon,369500.0,2.0,,
2065,31405,Georgia,255900.0,2.0,,1.0
2066,84107,Utah,254500.0,2.0,,
2067,17403,Pennsylvania,121000.0,2.0,,
2068,34110,Florida,377500.0,2.0,,1.0
2069,30338,Georgia,457000.0,2.0,,3.0
2070,60068,Illinois,396100.0,2.0,,1.0
2071,90501,California,630000.0,2.0,,2.0
2072,08901,New Jersey,213400.0,2.0,,2.0
2073,20110,Virginia,321200.0,2.0,,1.0
2074,90262,California,,2.0,,
2075,93313,California,247600.0,2.0,,
2076,97305,Oregon,276200.0,2.0,,1.0
2077,63119,Missouri,235800.0,2.0,,1.0
2078,86004,Arizona,335400.0,2.0,,1.0
2079,38002,Tennessee,243100.0,2.0,,1.0
2080,90241,California,541600.0,2.0,,1.0
2081,91401,California,713300.0,2.0,,
2082,01760,Massachusetts,514200.0,2.0,,
2083,92505,California,400600.0,2.0,,
2084,93030,California,504800.0,2.0,,1.0
2085,60030,Illinois,203900.0,2.0,,
2086,21042,Maryland,547400.0,2.0,,1.0
2087,63146,Missouri,196800.0,2.0,,1.0
2088,92373,California,498900.0,2.0,,6.0
2089,98198,Washington,382000.0,2.0,,
2090,92058,California,448400.0,2.0,,
2091,95833,California,302800.0,2.0,,
2092,60564,Illinois,385300.0,2.0,,2.0
2093,60103,Illinois,269100.0,2.0,,1.0
2094,85233,Arizona,,2.0,,
2095,29605,South Carolina,170700.0,2.0,,1.0
2096,80916,Colorado,225300.0,2.0,,
2097,50265,Iowa,220900.0,2.0,,
2098,77006,Texas,453900.0,2.0,,1.0
2099,60504,Illinois,204400.0,2.0,,
2100,85037,Arizona,190400.0,2.0,,2.0
2101,10075,New York,713600.0,2.0,,
2102,47802,Indiana,121100.0,2.0,,2.0
2103,98312,Washington,271700.0,2.0,,
2104,92543,California,224600.0,2.0,,
2105,21703,Maryland,256900.0,2.0,,2.0
2106,85746,Arizona,160400.0,2.0,,
2107,91607,California,848100.0,2.0,,
2108,34104,Florida,239500.0,2.0,,1.0
2109,37830,Tennessee,138500.0,2.0,,3.0
2110,99163,Washington,298400.0,2.0,,
2111,85367,Arizona,214000.0,2.0,,
2112,94401,California,911900.0,2.0,,
2113,98229,Washington,395100.0,2.0,,
2114,11040,New York,644100.0,2.0,,
2115,77706,Texas,170800.0,2.0,,
2116,34957,Florida,270600.0,2.0,,
2117,89113,Nevada,374600.0,2.0,,1.0
2118,80521,Colorado,358300.0,2.0,,2.0
2119,93555,California,243500.0,2.0,,6.0
2120,93012,California,545600.0,2.0,,
2121,33071,Florida,378000.0,2.0,,
2122,95688,California,513000.0,2.0,,
2123,92571,California,309400.0,2.0,,1.0
2124,92867,California,690900.0,2.0,,
2125,54401,Wisconsin,99400.0,2.0,,2.0
2126,49341,Michigan,248900.0,2.0,,
2127,30060,Georgia,176800.0,2.0,,4.0
2128,85143,Arizona,214400.0,2.0,,1.0
2129,30030,Georgia,399400.0,2.0,,1.0
2130,38104,Tennessee,194000.0,2.0,,4.0
2131,37923,Tennessee,207000.0,2.0,,4.0
2132,60446,Illinois,180200.0,2.0,,1.0
2133,90807,California,578800.0,2.0,,
2134,97236,Oregon,307400.0,2.0,,1.0
2135,92065,California,509900.0,2.0,,
2136,98444,Washington,263400.0,2.0,,2.0
2137,90001,California,352000.0,2.0,,
2138,43560,Ohio,196300.0,2.0,,1.0
2139,97703,Oregon,623000.0,2.0,,
2140,70123,Louisiana,235000.0,2.0,,1.0
2141,92806,California,619300.0,2.0,,1.0
2142,81005,Colorado,177000.0,2.0,,1.0
2143,30005,Georgia,413000.0,2.0,,1.0
2144,23505,Virginia,206500.0,2.0,,
2145,77382,Texas,403600.0,2.0,,
2146,95361,California,,2.0,,
2147,23606,Virginia,206700.0,2.0,,1.0
2148,95351,California,232400.0,2.0,,2.0
2149,53562,Wisconsin,399400.0,2.0,,2.0
2150,91789,California,,2.0,,2.0
2151,80260,Colorado,289000.0,2.0,,2.0
2152,96002,California,248900.0,2.0,,1.0
2153,90242,California,506000.0,2.0,,
2154,97304,Oregon,312900.0,2.0,,
2155,95945,California,355300.0,2.0,,1.0
2156,46825,Indiana,139300.0,2.0,,2.0
2157,17522,Pennsylvania,205400.0,2.0,,1.0
2158,15102,Pennsylvania,191300.0,2.0,,
2159,80026,Colorado,479500.0,2.0,,1.0
2160,64119,Missouri,162800.0,2.0,,
2161,97520,Oregon,403700.0,2.0,,
2162,20901,Maryland,435200.0,2.0,,1.0
2163,27455,North Carolina,215600.0,2.0,,1.0
2164,61008,Illinois,156900.0,2.0,,1.0
2165,60169,Illinois,234000.0,2.0,,
2166,95120,California,1468600.0,2.0,,
2167,95409,California,620300.0,2.0,,
2168,15217,Pennsylvania,368000.0,2.0,,
2169,11704,New York,357500.0,2.0,,
2170,92220,California,267400.0,2.0,,2.0
2171,99508,Alaska,205500.0,2.0,,
2172,33326,Florida,328700.0,2.0,,1.0
2173,97603,Oregon,185200.0,2.0,,1.0
2174,91316,California,699700.0,2.0,,
2175,97321,Oregon,326300.0,2.0,,1.0
2176,80239,Colorado,313300.0,2.0,,3.0
2177,90504,California,707700.0,2.0,,2.0
2178,66044,Kansas,172600.0,2.0,,1.0
2179,27517,North Carolina,330300.0,2.0,,
2180,93561,California,269600.0,2.0,,
2181,67217,Kansas,96500.0,2.0,,
2182,93422,California,507500.0,2.0,,1.0
2183,49024,Michigan,179000.0,2.0,,
2184,77536,Texas,202400.0,2.0,,1.0
2185,22042,Virginia,482500.0,2.0,,1.0
2186,60142,Illinois,254900.0,2.0,,
2187,60189,Illinois,304600.0,2.0,,
2188,55443,Minnesota,255000.0,2.0,,2.0
2189,43209,Ohio,259800.0,2.0,,1.0
2190,81504,Colorado,226600.0,2.0,,
2191,89134,Nevada,,2.0,,
2192,97471,Oregon,232600.0,2.0,,
2193,67207,Kansas,152000.0,2.0,,
2194,95993,California,322900.0,2.0,,1.0
2195,75010,Texas,395800.0,2.0,,
2196,95340,California,254400.0,2.0,,
2197,98512,Washington,350800.0,2.0,,
2198,20165,Virginia,514800.0,2.0,,1.0
2199,43082,Ohio,332000.0,2.0,,
2200,46131,Indiana,149900.0,2.0,,3.0
2201,93420,California,658300.0,2.0,,1.0
2202,02038,Massachusetts,369600.0,2.0,,3.0
2203,60076,Illinois,294800.0,2.0,,1.0
2204,96825,Hawaii,959400.0,2.0,,
2205,97008,Oregon,392400.0,2.0,,
2206,95204,California,244800.0,2.0,,
2207,80550,Colorado,415000.0,2.0,,1.0
2208,21209,Maryland,246100.0,2.0,,
2209,95210,California,257500.0,2.0,,1.0
2210,92120,California,611400.0,2.0,,2.0
2211,83616,Idaho,,2.0,,
2212,64151,Missouri,231300.0,2.0,,1.0
2213,18052,Pennsylvania,179200.0,2.0,,1.0
2214,11566,New York,558900.0,2.0,,
2215,74006,Oklahoma,140400.0,2.0,,6.0
2216,17110,Pennsylvania,132900.0,2.0,,1.0
2217,98273,Washington,317500.0,2.0,,
2218,32548,Florida,183400.0,2.0,,1.0
2219,76016,Texas,240300.0,2.0,,
2220,98362,Washington,281100.0,2.0,,2.0
2221,32550,Florida,417200.0,2.0,,
2222,53072,Wisconsin,323300.0,2.0,,
2223,85541,Arizona,285400.0,2.0,,
2224,97132,Oregon,329500.0,2.0,,
2225,32118,Florida,171500.0,2.0,,1.0
2226,86409,Arizona,154400.0,2.0,,1.0
2227,29649,South Carolina,135900.0,2.0,,4.0
2228,80303,Colorado,544000.0,2.0,,
2229,95148,California,999600.0,2.0,,
2230,44685,Ohio,207600.0,2.0,,
2231,20191,Virginia,421600.0,2.0,,
2232,74137,Oklahoma,258200.0,2.0,,
2233,84088,Utah,343000.0,2.0,,1.0
2234,80234,Colorado,379200.0,2.0,,3.0
2235,55105,Minnesota,362100.0,2.0,,
2236,92124,California,571100.0,2.0,,
2237,66215,Kansas,235400.0,2.0,,3.0
2238,83702,Idaho,428400.0,2.0,,
2239,98404,Washington,257600.0,2.0,,1.0
2240,95472,California,814800.0,2.0,,1.0
2241,60048,Illinois,394800.0,2.0,,2.0
2242,72223,Arkansas,303000.0,2.0,,
2243,91321,California,454300.0,2.0,,2.0
2244,93704,California,243900.0,2.0,,
2245,78259,Texas,258200.0,2.0,,
2246,64111,Missouri,223100.0,2.0,,
2247,92614,California,683400.0,2.0,,
2248,90601,California,545300.0,2.0,,
2249,43035,Ohio,323000.0,2.0,,2.0
2250,55448,Minnesota,263600.0,2.0,,1.0
2251,21842,Maryland,260000.0,2.0,,8.0
2252,66604,Kansas,97500.0,2.0,,3.0
2253,33496,Florida,321200.0,2.0,,
2254,55427,Minnesota,255900.0,2.0,,
2255,21771,Maryland,379900.0,2.0,,1.0
2256,98221,Washington,472800.0,2.0,,2.0
2257,76226,Texas,,2.0,,
2258,55902,Minnesota,309600.0,2.0,,
2259,29201,South Carolina,141000.0,2.0,,1.0
2260,90605,California,518400.0,2.0,,2.0
2261,41051,Kentucky,194300.0,2.0,,4.0
2262,93105,California,1075300.0,2.0,,
2263,98110,Washington,825400.0,2.0,,
2264,19053,Pennsylvania,299200.0,2.0,,
2265,45212,Ohio,147100.0,2.0,,1.0
2266,95003,California,856500.0,2.0,,
2267,99801,Alaska,305800.0,2.0,,1.0
2268,17109,Pennsylvania,147800.0,2.0,,1.0
2269,60646,Illinois,429500.0,2.0,,
2270,94402,California,1509600.0,2.0,,
2271,68154,Nebraska,210900.0,2.0,,1.0
2272,80817,Colorado,264300.0,2.0,,1.0
2273,92694,California,662200.0,2.0,,
2274,60544,Illinois,233000.0,2.0,,
2275,99645,Alaska,263000.0,2.0,,
2276,11572,New York,485300.0,2.0,,1.0
2277,68803,Nebraska,180000.0,2.0,,1.0
2278,32606,Florida,192700.0,2.0,,
2279,22152,Virginia,456000.0,2.0,,
2280,85629,Arizona,,2.0,,1.0
2281,33625,Florida,229300.0,2.0,,
2282,68144,Nebraska,182300.0,2.0,,
2283,92883,California,,2.0,,
2284,97838,Oregon,202200.0,2.0,,
2285,28906,North Carolina,150900.0,2.0,,1.0
2286,98338,Washington,342400.0,2.0,,
2287,44116,Ohio,216300.0,2.0,,
2288,97116,Oregon,363500.0,2.0,,
2289,80132,Colorado,470600.0,2.0,,
2290,89145,Nevada,244700.0,2.0,,3.0
2291,91042,California,647800.0,2.0,,
2292,96007,California,207600.0,2.0,,
2293,75078,Texas,455400.0,2.0,,
2294,07719,New Jersey,398400.0,2.0,,1.0
2295,84009,Utah,391000.0,2.0,,1.0
2296,11731,New York,484200.0,2.0,,
2297,89701,Nevada,270300.0,2.0,,5.0
2298,95829,California,414500.0,2.0,,
2299,85085,Arizona,,2.0,,2.0
2300,97333,Oregon,358800.0,2.0,,1.0
2301,22180,Virginia,610100.0,2.0,,
2302,48306,Michigan,377100.0,2.0,,
2303,93314,California,394500.0,2.0,,1.0
2304,98371,Washington,399200.0,2.0,,1.0
2305,92604,California,817400.0,2.0,,
2306,95864,California,497900.0,2.0,,
2307,77062,Texas,201800.0,2.0,,1.0
2308,45247,Ohio,171900.0,2.0,,5.0
2309,98597,Washington,271400.0,2.0,,2.0
2310,99354,Washington,276700.0,2.0,,
2311,11542,New York,521000.0,2.0,,
2312,48009,Michigan,489900.0,2.0,,
2313,76086,Texas,174200.0,2.0,,
2314,60467,Illinois,304000.0,2.0,,
2315,80439,Colorado,582600.0,2.0,,
2316,66208,Kansas,294400.0,2.0,,
2317,80249,Colorado,345100.0,2.0,,
2318,98008,Washington,807000.0,2.0,,
2319,17057,Pennsylvania,143600.0,2.0,,
2320,86305,Arizona,424200.0,2.0,,
2321,93060,California,,2.0,,1.0
2322,91740,California,529100.0,2.0,,
2323,89801,Nevada,,2.0,,10.0
2324,98671,Washington,402000.0,2.0,,
2325,22182,Virginia,861400.0,2.0,,1.0
2326,77345,Texas,282800.0,2.0,,
2327,98028,Washington,627000.0,2.0,,
2328,76034,Texas,521600.0,2.0,,
2329,80212,Colorado,545600.0,2.0,,
2330,60013,Illinois,238000.0,2.0,,1.0
2331,45242,Ohio,288900.0,2.0,,1.0
2332,98407,Washington,397400.0,2.0,,
2333,32931,Florida,326800.0,2.0,,
2334,92354,California,350800.0,2.0,,
2335,48346,Michigan,206800.0,2.0,,
2336,66216,Kansas,263300.0,2.0,,
2337,44139,Ohio,268500.0,2.0,,
2338,60459,Illinois,194000.0,2.0,,
2339,33602,Florida,316600.0,2.0,,1.0
2340,60108,Illinois,265500.0,2.0,,2.0
2341,70002,Louisiana,224600.0,2.0,,
2342,84109,Utah,482100.0,2.0,,
2343,97239,Oregon,530600.0,2.0,,
2344,91741,California,700200.0,2.0,,2.0
2345,11729,New York,362300.0,2.0,,
2346,85747,Arizona,231100.0,2.0,,
2347,83404,Idaho,236200.0,2.0,,3.0
2348,50131,Iowa,270800.0,2.0,,2.0
2349,20136,Virginia,467100.0,2.0,,
2350,20715,Maryland,325800.0,2.0,,
2351,30540,Georgia,186700.0,2.0,,2.0
2352,14618,New York,218200.0,2.0,,
2353,22302,Virginia,333500.0,2.0,,
2354,11701,New York,364300.0,2.0,,1.0
2355,48085,Michigan,303000.0,2.0,,2.0
2356,92227,California,209800.0,2.0,,
2357,91945,California,456300.0,2.0,,1.0
2358,94547,California,551800.0,2.0,,
2359,97801,Oregon,191200.0,2.0,,
2360,20169,Virginia,479500.0,2.0,,1.0
2361,20879,Maryland,323200.0,2.0,,1.0
2362,97338,Oregon,284900.0,2.0,,
2363,34236,Florida,535100.0,2.0,,
2364,99403,Washington,200700.0,2.0,,1.0
2365,60008,Illinois,,2.0,,1.0
2366,64063,Missouri,191300.0,2.0,,
2367,46517,Indiana,156000.0,2.0,,6.0
2368,99212,Washington,209500.0,2.0,,2.0
2369,15220,Pennsylvania,148500.0,2.0,,
2370,49735,Michigan,119000.0,2.0,,
2371,67226,Kansas,234900.0,2.0,,1.0
2372,49014,Michigan,85400.0,2.0,,
2373,93444,California,630200.0,2.0,,
2374,99004,Washington,246100.0,2.0,,1.0
2375,89706,Nevada,288800.0,2.0,,
2376,02649,Massachusetts,376700.0,2.0,,
2377,95448,California,788800.0,2.0,,
2378,21037,Maryland,392300.0,2.0,,
2379,80921,Colorado,476700.0,2.0,,
2380,66209,Kansas,444300.0,2.0,,
2381,98264,Washington,374700.0,2.0,,
2382,83634,Idaho,240400.0,2.0,,
2383,19106,Pennsylvania,321400.0,2.0,,2.0
2384,97031,Oregon,424700.0,2.0,,1.0
2385,44223,Ohio,151100.0,2.0,,1.0
2386,95746,California,830900.0,2.0,,
2387,07095,New Jersey,270100.0,2.0,,2.0
2388,11747,New York,,2.0,,
2389,08034,New Jersey,207000.0,2.0,,
2390,97850,Oregon,181800.0,2.0,,1.0
2391,19008,Pennsylvania,358500.0,2.0,,
2392,19073,Pennsylvania,,2.0,,
2393,19090,Pennsylvania,258400.0,2.0,,
2394,49401,Michigan,223400.0,2.0,,
2395,94127,California,1685600.0,2.0,,
2396,95620,California,428900.0,2.0,,
2397,94022,California,3292600.0,2.0,,
2398,98686,Washington,361100.0,2.0,,
2399,92532,California,389900.0,2.0,,
2400,15017,Pennsylvania,149900.0,2.0,,1.0
2401,94563,California,1572200.0,2.0,,
2402,33331,Florida,491300.0,2.0,,1.0
2403,34239,Florida,298800.0,2.0,,
2404,20895,Maryland,692500.0,2.0,,
2405,48230,Michigan,298300.0,2.0,,
2406,84097,Utah,341800.0,2.0,,1.0
2407,91384,California,529800.0,2.0,,
2408,97051,Oregon,286000.0,2.0,,
2409,91011,California,1709600.0,2.0,,
2410,20015,District of Columbia,1035000.0,2.0,,1.0
2411,45377,Ohio,123000.0,2.0,,1.0
2412,94519,California,540300.0,2.0,,
2413,99037,Washington,286500.0,2.0,,2.0
2414,73118,Oklahoma,171000.0,2.0,,1.0
2415,91381,California,,2.0,,1.0
2416,80903,Colorado,284200.0,2.0,,2.0
2417,86426,Arizona,204000.0,2.0,,
2418,29601,South Carolina,231800.0,2.0,,
2419,36106,Alabama,114400.0,2.0,,
2420,96130,California,149600.0,2.0,,1.0
2421,80517,Colorado,520800.0,2.0,,
2422,11733,New York,437900.0,2.0,,
2423,99669,Alaska,229100.0,2.0,,1.0
2424,11030,New York,1914000.0,2.0,,
2425,94503,California,524600.0,2.0,,
2426,53129,Wisconsin,255900.0,2.0,,1.0
2427,43950,Ohio,155500.0,2.0,,
2428,92075,California,1170200.0,2.0,,
2429,20012,District of Columbia,593500.0,2.0,,
2430,55436,Minnesota,410600.0,2.0,,
2431,22151,Virginia,513800.0,2.0,,1.0
2432,91902,California,,2.0,,
2433,64701,Missouri,162900.0,2.0,,3.0
2434,94507,California,1659600.0,2.0,,
2435,97367,Oregon,308200.0,2.0,,
2436,98660,Washington,300400.0,2.0,,
2437,93923,California,1278800.0,2.0,,
2438,94556,California,,2.0,,1.0
2439,97365,Oregon,304300.0,2.0,,
2440,97814,Oregon,165000.0,2.0,,1.0
2441,92845,California,684300.0,2.0,,
2442,20132,Virginia,570900.0,2.0,,
2443,48301,Michigan,400100.0,2.0,,
2444,80216,Colorado,263200.0,2.0,,1.0
2445,98674,Washington,379500.0,2.0,,1.0
2446,80007,Colorado,581700.0,2.0,,
2447,81650,Colorado,249900.0,2.0,,2.0
2448,97221,Oregon,546500.0,2.0,,
2449,75065,Texas,281200.0,2.0,,
2450,97113,Oregon,328200.0,2.0,,1.0
2451,20678,Maryland,332100.0,2.0,,2.0
2452,93644,California,278700.0,2.0,,
2453,35223,Alabama,468100.0,2.0,,
2454,98019,Washington,625900.0,2.0,,
2455,98346,Washington,,2.0,,
2456,11755,New York,407300.0,2.0,,
2457,07078,New Jersey,1350800.0,2.0,,
2458,98424,Washington,324600.0,2.0,,
2459,93546,California,444800.0,2.0,,1.0
2460,95742,California,463700.0,2.0,,
2461,98327,Washington,323500.0,2.0,,2.0
2462,92315,California,361100.0,2.0,,
2463,27605,North Carolina,284200.0,2.0,,
2464,60022,Illinois,799400.0,2.0,,
2465,37863,Tennessee,191500.0,2.0,,
2466,10002,New York,843100.0,1.0,,3.0
2467,37013,Tennessee,214500.0,1.0,,2.0
2468,32162,Florida,251500.0,1.0,,
2469,37211,Tennessee,257000.0,1.0,,1.0
2470,37042,Tennessee,140700.0,1.0,,2.0
2471,30044,Georgia,189600.0,1.0,,2.0
2472,63376,Missouri,188600.0,1.0,,10.0
2473,08701,New Jersey,247800.0,1.0,,
2474,94110,California,1433600.0,1.0,,
2475,30281,Georgia,156200.0,1.0,,5.0
2476,32210,Florida,123200.0,1.0,,
2477,17603,Pennsylvania,160500.0,1.0,,
2478,33024,Florida,274400.0,1.0,,2.0
2479,90066,California,1289700.0,1.0,,1.0
2480,20906,Maryland,304400.0,1.0,,2.0
2481,30318,Georgia,140200.0,1.0,,1.0
2482,46307,Indiana,208900.0,1.0,,6.0
2483,99301,Washington,239600.0,1.0,,2.0
2484,27406,North Carolina,123800.0,1.0,,2.0
2485,33009,Florida,225100.0,1.0,,1.0
2486,27610,North Carolina,190200.0,1.0,,1.0
2487,77095,Texas,213400.0,1.0,,1.0
2488,94536,California,982200.0,1.0,,2.0
2489,32822,Florida,130100.0,1.0,,1.0
2490,38401,Tennessee,203600.0,1.0,,2.0
2491,91342,California,501200.0,1.0,,3.0
2492,22304,Virginia,307100.0,1.0,,
2493,45840,Ohio,162000.0,1.0,,2.0
